,Open,High,Low,Close,Volume
2018-08-19 03:30:00,0.00638975,0.006437,0.00637701,0.00639202,2192380086
2018-08-19 04:30:00,0.00639729,0.006425,0.0063669,0.00638796,1595740739
2018-08-19 05:30:00,0.00638796,0.00638797,0.00633551,0.00636798,1789697049
2018-08-19 06:30:00,0.00636667,0.00638935,0.006338,0.00634627,1818393468
2018-08-19 07:30:00,0.00634757,0.006367,0.006335,0.00635936,1883704598
2018-08-19 08:30:00,0.0063601,0.00636203,0.0063,0.006335,1279989832
2018-08-19 09:30:00,0.00633578,0.00637173,0.00632224,0.00635549,1904479891
2018-08-19 10:30:00,0.00635549,0.0063935,0.00635316,0.00637095,2313399556
2018-08-19 11:30:00,0.00637223,0.006395,0.00635004,0.0063634,1437814972
2018-08-19 12:30:00,0.0063637,0.00637851,0.006341,0.00634895,952834947
2018-08-19 13:30:00,0.00634762,0.006369,0.0063451,0.00636802,1497742190
2018-08-19 14:30:00,0.00636802,0.00638881,0.00635443,0.0063565,1909459148
2018-08-19 15:30:00,0.00635639,0.00638285,0.00635278,0.00637425,1383800392
2018-08-19 16:30:00,0.00637424,0.00645012,0.00637424,0.00642941,2544624027
2018-08-19 17:30:00,0.00642941,0.00642998,0.006395,0.0064173,1734118492
2018-08-19 18:30:00,0.0064173,0.00645855,0.006416,0.00644999,2003080959
2018-08-19 19:30:00,0.00644999,0.00646932,0.00641179,0.00642499,2281186262
2018-08-19 20:30:00,0.00642378,0.00643465,0.006373,0.00640946,1838518528
2018-08-19 21:30:00,0.00640946,0.006411,0.00635,0.00638,2163073143
2018-08-19 22:30:00,0.00638305,0.00639402,0.006329,0.00635619,2445713484
2018-08-19 23:30:00,0.0063546,0.00639,0.00633704,0.00636271,1151170922
2018-08-20 00:30:00,0.00636274,0.0063854,0.006355,0.00637548,1378055410
2018-08-20 01:30:00,0.00637546,0.00653389,0.00635755,0.00653237,2891235057
2018-08-20 02:30:00,0.00652701,0.006541,0.0064681,0.00648408,2210746039
2018-08-20 03:30:00,0.0064868,0.00651908,0.00646931,0.00651895,1582964790
2018-08-20 04:30:00,0.00651895,0.00652,0.006462,0.00647753,2795044838
2018-08-20 05:30:00,0.00647753,0.00651386,0.00647273,0.006508,1637336108
2018-08-20 06:30:00,0.00650605,0.006522,0.006485,0.006517,1559811286
2018-08-20 07:30:00,0.00651699,0.00653,0.0064787,0.00649168,1611144358
2018-08-20 08:30:00,0.00649443,0.0065,0.00647753,0.00648418,2560559081
2018-08-20 09:30:00,0.00648555,0.006495,0.006438,0.00645395,1602333204
2018-08-20 10:30:00,0.00645396,0.00647269,0.00644316,0.00647079,1584420729
2018-08-20 11:30:00,0.00646711,0.006483,0.00642005,0.00643171,1743776725
2018-08-20 12:30:00,0.00643201,0.006466,0.00642688,0.006458,1457927678
2018-08-20 13:30:00,0.006458,0.00647139,0.00642405,0.006435,2247678855
2018-08-20 14:30:00,0.00643524,0.00643995,0.006378,0.00641,2481507718
2018-08-20 15:30:00,0.00640924,0.00642024,0.006381,0.00641203,1742432824
2018-08-20 16:30:00,0.00641302,0.006458,0.00641204,0.0064448,1874444210
2018-08-20 17:30:00,0.00644762,0.00647631,0.00642623,0.00644533,1695895781
2018-08-20 18:30:00,0.00644533,0.00645,0.0063853,0.0064354,2573449172
2018-08-20 19:30:00,0.00643798,0.00646038,0.00641363,0.00644682,1896753849
2018-08-20 20:30:00,0.00644665,0.006465,0.00642,0.00642637,1683369553
2018-08-20 21:30:00,0.00642744,0.0065,0.00640813,0.00647686,2627870301
2018-08-20 22:30:00,0.006479,0.00648499,0.00643,0.00646821,1991902613
2018-08-20 23:30:00,0.0064702,0.00647883,0.00644597,0.00646817,1707946925
2018-08-21 00:30:00,0.00646817,0.006479,0.00644,0.00644996,1594738103
2018-08-21 01:30:00,0.00644711,0.00647019,0.00643167,0.00645999,1338239860
2018-08-21 02:30:00,0.00645863,0.00646343,0.006405,0.00640628,1184998893
2018-08-21 03:30:00,0.00640628,0.00642341,0.006269,0.00629768,6277617273
2018-08-21 04:30:00,0.00629508,0.00629774,0.00622,0.00625484,2759400161
2018-08-21 05:30:00,0.006251,0.00631551,0.00623508,0.006307,2965690475
2018-08-21 06:30:00,0.00630701,0.00634199,0.00628954,0.00630459,2641032428
2018-08-21 07:30:00,0.00630361,0.00631698,0.006282,0.00630588,2181226639
2018-08-21 08:30:00,0.00630588,0.00632,0.00629851,0.00631196,1682742974
2018-08-21 09:30:00,0.00631196,0.00631197,0.00628,0.00628901,1667949298
2018-08-21 10:30:00,0.00628815,0.006325,0.0062873,0.00631802,1407485485
2018-08-21 11:30:00,0.00631802,0.00639124,0.006318,0.00637989,3009282402
2018-08-21 12:30:00,0.00637921,0.006431,0.006375,0.00639499,2476860096
2018-08-21 13:30:00,0.00639499,0.00649,0.00639127,0.00647882,3231541043
2018-08-21 14:30:00,0.00647546,0.0064842,0.00642,0.00642511,2053020895
2018-08-21 15:30:00,0.00642612,0.00645547,0.00640647,0.0064486,2008757180
2018-08-21 16:30:00,0.00644364,0.00645201,0.006425,0.00643112,1570426619
2018-08-21 17:30:00,0.00643113,0.00644631,0.00641104,0.00643201,1963868393
2018-08-21 18:30:00,0.00643262,0.00643491,0.00637455,0.0064,2174111419
2018-08-21 19:30:00,0.0064,0.00643039,0.0063751,0.00642101,2589999604
2018-08-21 20:30:00,0.00642101,0.00642497,0.00638638,0.00641675,759236980
2018-08-21 21:30:00,0.00641675,0.00645855,0.006365,0.00643635,1450706317
2018-08-21 22:30:00,0.0064378,0.00645855,0.0064,0.00641749,1117563928
2018-08-21 23:30:00,0.00641749,0.006459,0.0064,0.00645,737003359
2018-08-22 00:30:00,0.00644799,0.00647,0.006426,0.00643629,914124471
2018-08-22 01:30:00,0.00643799,0.00645715,0.00640857,0.006455,456151173
2018-08-22 02:30:00,0.00645279,0.0065,0.00644355,0.00645961,1340105148
2018-08-22 03:30:00,0.00645958,0.0064791,0.006435,0.00647474,593706236
2018-08-22 04:30:00,0.00647474,0.00649183,0.00645605,0.00648,577354846
2018-08-22 05:30:00,0.00647998,0.00648581,0.006436,0.00646132,1037774020
2018-08-22 06:30:00,0.00646104,0.00684247,0.00644887,0.00680896,9439729904
2018-08-22 07:30:00,0.006809,0.00688254,0.00667828,0.00673,6963312639
2018-08-22 08:30:00,0.00673,0.006735,0.00669316,0.00672601,4343531144
2018-08-22 09:30:00,0.006726,0.006759,0.006704,0.00671596,2891019326
2018-08-22 10:30:00,0.00671601,0.00672619,0.006668,0.006678,2935774594
2018-08-22 11:30:00,0.00668,0.006696,0.006666,0.006686,1998702249
2018-08-22 12:30:00,0.00668375,0.006699,0.00662701,0.00665355,2446525403
2018-08-22 13:30:00,0.00665434,0.00668517,0.00663875,0.00666804,2461581307
2018-08-22 14:30:00,0.00666877,0.0067074,0.006666,0.00666702,1962086659
2018-08-22 15:30:00,0.00666701,0.00668,0.00665432,0.00665848,1567893821
2018-08-22 16:30:00,0.00665849,0.006673,0.00662756,0.00667001,2015619767
2018-08-22 17:30:00,0.00667193,0.006689,0.00666001,0.00666102,1513789784
2018-08-22 18:30:00,0.00666102,0.00667415,0.00664958,0.006666,2352302347
2018-08-22 19:30:00,0.006666,0.00667,0.006635,0.00665004,1767678438
2018-08-22 20:30:00,0.00665093,0.006667,0.006452,0.00645936,3941440454
2018-08-22 21:30:00,0.00645201,0.00647595,0.0063843,0.00642964,5198021136
2018-08-22 22:30:00,0.00643255,0.00645299,0.00642102,0.0064455,1769007192
2018-08-22 23:30:00,0.00644523,0.006453,0.006403,0.00640826,2721950373
2018-08-23 00:30:00,0.00640825,0.00644024,0.0064057,0.0064382,2253227223
2018-08-23 01:30:00,0.00643821,0.00643922,0.006293,0.00633001,4496729932
2018-08-23 02:30:00,0.0063305,0.0064,0.00628611,0.00636791,2559914860
2018-08-23 03:30:00,0.00636791,0.00647551,0.0062512,0.00635123,6483441910
2018-08-23 04:30:00,0.00635112,0.00640584,0.006325,0.00636089,2788336877
2018-08-23 05:30:00,0.00636257,0.00643197,0.00634228,0.00642842,2740898299
2018-08-23 06:30:00,0.00642842,0.00643,0.0064,0.006417,1719668237
2018-08-23 07:30:00,0.00641701,0.006444,0.00641054,0.00641783,1490821391
2018-08-23 08:30:00,0.0064175,0.00641974,0.006371,0.006399,1433333455
2018-08-23 09:30:00,0.0064,0.00640995,0.00638323,0.00639203,1125351367
2018-08-23 10:30:00,0.006393,0.006451,0.00638493,0.00643056,2025604113
2018-08-23 11:30:00,0.00643056,0.00644402,0.00641437,0.00643401,1194394155
2018-08-23 12:30:00,0.0064331,0.00644287,0.00641,0.00643799,1552105251
2018-08-23 13:30:00,0.00643799,0.006449,0.00642296,0.0064304,1229597829
2018-08-23 14:30:00,0.00643043,0.00643597,0.00638935,0.00640801,1385437563
2018-08-23 15:30:00,0.00640801,0.00643,0.00640313,0.00642437,1347686983
2018-08-23 16:30:00,0.00642413,0.00642995,0.00639002,0.00640661,1276807370
2018-08-23 17:30:00,0.00640661,0.00644171,0.00639002,0.00643575,1548270942
2018-08-23 18:30:00,0.00643806,0.00643953,0.00641,0.00642922,1198506501
2018-08-23 19:30:00,0.00642902,0.00649426,0.00642901,0.00643801,2178763155
2018-08-23 20:30:00,0.006438,0.00645873,0.00643167,0.00643501,1306017772
2018-08-23 21:30:00,0.00643501,0.006488,0.00643,0.006454,1995204216
2018-08-23 22:30:00,0.006454,0.00648,0.00645035,0.00645867,1787046093
2018-08-23 23:30:00,0.00645732,0.00646915,0.00643211,0.00644952,1914433895
2018-08-24 00:30:00,0.00644948,0.00645595,0.00636,0.0064173,2427262551
2018-08-24 01:30:00,0.0064169,0.00643368,0.006401,0.00641846,1324384884
2018-08-24 02:30:00,0.00641844,0.006488,0.00641829,0.00647223,1839832114
2018-08-24 03:30:00,0.00647222,0.00657699,0.00647053,0.00650221,3177674905
2018-08-24 04:30:00,0.00650221,0.00653489,0.0064878,0.00652501,1139063784
2018-08-24 05:30:00,0.006525,0.00653806,0.00647,0.00648476,1419309297
2018-08-24 06:30:00,0.00648252,0.00650324,0.00648043,0.00649946,976553843
2018-08-24 07:30:00,0.006499,0.006522,0.00649693,0.00650171,588792091
2018-08-24 08:30:00,0.00650171,0.00651322,0.00648521,0.006495,383543770
2018-08-24 09:30:00,0.00649438,0.00650607,0.00647828,0.00650337,401186719
2018-08-24 10:30:00,0.00650337,0.00652304,0.00649882,0.00652304,752601775
2018-08-24 11:30:00,0.00652221,0.006527,0.00650208,0.00651381,1457256127
2018-08-24 12:30:00,0.00651701,0.00655507,0.00651211,0.00653465,1506153522
2018-08-24 13:30:00,0.00653465,0.00653501,0.00650486,0.006522,1461936814
2018-08-24 14:30:00,0.00652101,0.00654004,0.00651314,0.00652802,1397283792
2018-08-24 15:30:00,0.0065298,0.00655499,0.00652625,0.00654293,1263139748
2018-08-24 16:30:00,0.00654368,0.006573,0.00653138,0.0065315,1445251898
2018-08-24 17:30:00,0.00653704,0.006554,0.00650779,0.00655312,1650777687
2018-08-24 18:30:00,0.00655207,0.006559,0.00652131,0.00653,1944586022
2018-08-24 19:30:00,0.00652994,0.0065466,0.0064405,0.00650711,3009986592
2018-08-24 20:30:00,0.00650712,0.00651905,0.00648412,0.00650408,1561282164
2018-08-24 21:30:00,0.00650408,0.006558,0.00649897,0.00654758,1894841978
2018-08-24 22:30:00,0.00654758,0.00663,0.00654369,0.00658395,3102790372
2018-08-24 23:30:00,0.00658309,0.006642,0.006577,0.00663233,2151752914
2018-08-25 00:30:00,0.00663233,0.00664,0.00659,0.00662356,2014939526
2018-08-25 01:30:00,0.00662189,0.0066402,0.00659577,0.00661501,1292944601
2018-08-25 02:30:00,0.00661503,0.0067,0.006615,0.00668924,2587502005
2018-08-25 03:30:00,0.0066892,0.006719,0.0066671,0.00667165,1982390316
2018-08-25 04:30:00,0.00667164,0.006725,0.00666354,0.00668164,2058871749
2018-08-25 05:30:00,0.00668698,0.00674875,0.00667801,0.00671502,1630822233
2018-08-25 06:30:00,0.00671878,0.006737,0.00669567,0.00672887,729137057
2018-08-25 07:30:00,0.00672805,0.006789,0.00672805,0.00675702,1678128252
2018-08-25 08:30:00,0.00675702,0.0067777,0.00670775,0.00671738,1169229178
2018-08-25 09:30:00,0.00671984,0.006738,0.0066742,0.0067364,1359081220
2018-08-25 10:30:00,0.0067364,0.00674332,0.0067038,0.00672111,670669593
2018-08-25 11:30:00,0.006723,0.00672652,0.00665061,0.00667499,1210564200
2018-08-25 12:30:00,0.006676,0.0066845,0.006653,0.00667201,576638079
2018-08-25 13:30:00,0.00667201,0.00672,0.00667191,0.00670799,801534250
2018-08-25 14:30:00,0.006706,0.00672564,0.00667795,0.00668865,529917777
2018-08-25 15:30:00,0.00668918,0.00671692,0.006684,0.00671299,418868205
2018-08-25 16:30:00,0.00671299,0.006724,0.00669388,0.00670346,682702203
2018-08-25 17:30:00,0.00670101,0.00672,0.00667175,0.00668502,652160518
2018-08-25 18:30:00,0.00668502,0.006698,0.00666303,0.00669514,505540693
2018-08-25 19:30:00,0.00669514,0.00674345,0.00667797,0.00672355,1075746801
2018-08-25 20:30:00,0.00672516,0.00675731,0.00671,0.00673799,1279760000
2018-08-25 21:30:00,0.00673799,0.0067389,0.00668795,0.00671351,950165967
2018-08-25 22:30:00,0.00671499,0.00673383,0.00669666,0.00672406,491397045
2018-08-25 23:30:00,0.00672499,0.006725,0.00668656,0.00670635,471413531
2018-08-26 00:30:00,0.00670988,0.00671608,0.00669599,0.00671153,374131281
2018-08-26 01:30:00,0.00671153,0.00672577,0.00670359,0.0067099,355439836
2018-08-26 02:30:00,0.00670987,0.00671589,0.006688,0.00669368,501665073
2018-08-26 03:30:00,0.00669368,0.00672576,0.00669,0.00672301,361579272
2018-08-26 04:30:00,0.00672136,0.00677,0.006717,0.00673364,744213665
2018-08-26 05:30:00,0.00673364,0.00677527,0.00670392,0.00675216,1123359575
2018-08-26 06:30:00,0.00675212,0.00675568,0.006725,0.00673251,520300616
2018-08-26 07:30:00,0.00673251,0.006735,0.00662,0.00664318,2162061212
2018-08-26 08:30:00,0.00664325,0.00664735,0.00659,0.00661699,1743459999
2018-08-26 09:30:00,0.00661699,0.00663832,0.0066001,0.00661835,463057907
2018-08-26 10:30:00,0.00661835,0.00662512,0.006577,0.00658865,721608769
2018-08-26 11:30:00,0.00658865,0.00661838,0.006568,0.00660857,972490874
2018-08-26 12:30:00,0.00660288,0.00664172,0.00660288,0.00663704,710096908
2018-08-26 13:30:00,0.00663503,0.00665344,0.00662389,0.00662956,707421578
2018-08-26 14:30:00,0.00662957,0.00666867,0.00662364,0.0066639,799061015
2018-08-26 15:30:00,0.00666442,0.006672,0.00664027,0.00666664,791271215
2018-08-26 16:30:00,0.00666553,0.00672,0.006664,0.00669876,1423217087
2018-08-26 17:30:00,0.00669701,0.00671181,0.00667001,0.00669,899047090
2018-08-26 18:30:00,0.00669,0.00672799,0.006689,0.0067231,878619704
2018-08-26 19:30:00,0.00672309,0.00674327,0.00668993,0.00669499,1100645275
2018-08-26 20:30:00,0.00669334,0.00670678,0.00667471,0.006676,605685746
2018-08-26 21:30:00,0.006676,0.006704,0.00663713,0.00665246,798484828
2018-08-26 22:30:00,0.00665246,0.00667616,0.00662716,0.00665399,770044101
2018-08-26 23:30:00,0.00665399,0.00670597,0.00664496,0.00669639,630093972
2018-08-27 00:30:00,0.00669313,0.0067084,0.006672,0.0067084,552305390
2018-08-27 01:30:00,0.00670501,0.00670889,0.00666101,0.00668317,466769968
2018-08-27 02:30:00,0.00668006,0.00669463,0.00667499,0.00668062,297772514
2018-08-27 03:30:00,0.00668063,0.00669104,0.00666389,0.00669099,423012882
2018-08-27 04:30:00,0.00669099,0.006725,0.00667799,0.0067,547408983
2018-08-27 05:30:00,0.0067,0.00671072,0.006686,0.0067,477045922
2018-08-27 06:30:00,0.0067,0.00670377,0.00666115,0.00666865,612458228
2018-08-27 07:30:00,0.00667043,0.00668566,0.006663,0.00666911,768466073
2018-08-27 08:30:00,0.00666911,0.006684,0.0066465,0.00667054,1056787015
2018-08-27 09:30:00,0.00667053,0.006722,0.00667052,0.00670555,2095906480
2018-08-27 10:30:00,0.00670554,0.00673778,0.00669823,0.00671609,1710900376
2018-08-27 11:30:00,0.00671608,0.00672981,0.00670429,0.00671939,1450935017
2018-08-27 12:30:00,0.0067181,0.00673349,0.00670523,0.00670943,1621982756
2018-08-27 13:30:00,0.00671145,0.00671516,0.00669,0.00670256,1495969795
2018-08-27 14:30:00,0.00670375,0.00670635,0.006685,0.00669648,1104922224
2018-08-27 15:30:00,0.00669649,0.006717,0.00669605,0.00671395,910457763
2018-08-27 16:30:00,0.00671398,0.006725,0.00669779,0.00671301,1689421448
2018-08-27 17:30:00,0.00671301,0.00676828,0.00668,0.00668629,3089739737
2018-08-27 18:30:00,0.00668432,0.006719,0.00668117,0.006717,2356206222
2018-08-27 19:30:00,0.00671697,0.00676085,0.00670959,0.00672057,1928859974
2018-08-27 20:30:00,0.00672128,0.00675288,0.00672057,0.0067478,1146748973
2018-08-27 21:30:00,0.00674999,0.00675045,0.006723,0.00674511,1258693533
2018-08-27 22:30:00,0.00674422,0.00675159,0.00672929,0.00674201,1654994669
2018-08-27 23:30:00,0.006742,0.006747,0.006725,0.00673001,1515454126
2018-08-28 00:30:00,0.00673001,0.00675043,0.00672501,0.00674477,1250510077
2018-08-28 01:30:00,0.00674356,0.00674787,0.006716,0.00672307,1395522009
2018-08-28 02:30:00,0.00672307,0.00673829,0.0067102,0.006736,874874172
2018-08-28 03:30:00,0.006736,0.006765,0.00672735,0.0067578,1199518342
2018-08-28 04:30:00,0.00675779,0.00694051,0.0067382,0.00690864,5080703816
2018-08-28 05:30:00,0.00690726,0.00691956,0.00686,0.00690696,1852050479
2018-08-28 06:30:00,0.00690509,0.0069431,0.006895,0.00691318,2663109228
2018-08-28 07:30:00,0.00691316,0.00692183,0.00686401,0.00688101,2135581256
2018-08-28 08:30:00,0.00688101,0.0069011,0.0068771,0.00687711,1849195126
2018-08-28 09:30:00,0.00687711,0.00690706,0.00687711,0.00690274,1413257451
2018-08-28 10:30:00,0.00690218,0.00691,0.00689896,0.00690661,1435418305
2018-08-28 11:30:00,0.00690661,0.00692884,0.00690401,0.006915,1445075413
2018-08-28 12:30:00,0.006915,0.00694998,0.00691187,0.00692899,1429527822
2018-08-28 13:30:00,0.00692898,0.0069383,0.006905,0.00692259,2072443171
2018-08-28 14:30:00,0.00692072,0.006933,0.006919,0.00692999,1245921223
2018-08-28 15:30:00,0.00692999,0.0069338,0.00690777,0.00693298,1701003684
2018-08-28 16:30:00,0.00693146,0.00705,0.00693059,0.00703,4183621601
2018-08-28 17:30:00,0.00703,0.00705599,0.00700236,0.00704,1469729837
2018-08-28 18:30:00,0.00703999,0.00709011,0.007032,0.00708451,2680630041
2018-08-28 19:30:00,0.00708599,0.007091,0.00703,0.00705607,2722750130
2018-08-28 20:30:00,0.00705685,0.00705898,0.00702201,0.00704979,2651120764
2018-08-28 21:30:00,0.0070498,0.00705252,0.006966,0.00702238,2804103716
2018-08-28 22:30:00,0.00702008,0.007063,0.00700686,0.00704992,1684248092
2018-08-28 23:30:00,0.00704831,0.007077,0.007035,0.00706477,1747882670
2018-08-29 00:30:00,0.00706477,0.00712,0.00705623,0.00708897,2448934650
2018-08-29 01:30:00,0.00708898,0.007135,0.00706784,0.00708235,2064619670
2018-08-29 02:30:00,0.00708502,0.00710537,0.00704142,0.00706298,1211892631
2018-08-29 03:30:00,0.00706014,0.00709062,0.007025,0.00708191,1632153715
2018-08-29 04:30:00,0.0070819,0.0071149,0.00705801,0.00707611,1808646486
2018-08-29 05:30:00,0.007077,0.00708999,0.00704866,0.00707102,1350978700
2018-08-29 06:30:00,0.00707323,0.0070882,0.00704108,0.00706295,1259992167
2018-08-29 07:30:00,0.00705901,0.00707614,0.00701725,0.00702445,1705457790
2018-08-29 08:30:00,0.00702445,0.00704642,0.00700605,0.007045,1592134328
2018-08-29 09:30:00,0.00704329,0.00706336,0.00703127,0.0070411,1399410098
2018-08-29 10:30:00,0.00704421,0.00706019,0.0070314,0.00706001,1207585990
2018-08-29 11:30:00,0.007059,0.00707864,0.00704,0.00704893,1414023939
2018-08-29 12:30:00,0.00705,0.00707173,0.00704426,0.00706092,1114714211
2018-08-29 13:30:00,0.00706102,0.007089,0.00704,0.00707705,2047805817
2018-08-29 14:30:00,0.00707705,0.00711633,0.007065,0.00711342,1757225947
2018-08-29 15:30:00,0.00711342,0.00713381,0.00707539,0.00708901,1846734814
2018-08-29 16:30:00,0.00708902,0.0071,0.0070628,0.00709,1206745974
2018-08-29 17:30:00,0.00709,0.00711872,0.0070855,0.0070925,1922668693
2018-08-29 18:30:00,0.00709269,0.00711826,0.00709,0.00709901,1785990579
2018-08-29 19:30:00,0.0071,0.007109,0.007058,0.00707881,1836978468
2018-08-29 20:30:00,0.0070788,0.00708495,0.00691234,0.00697797,5362843469
2018-08-29 21:30:00,0.00697505,0.00700601,0.00692209,0.00699304,3356983618
2018-08-29 22:30:00,0.00699304,0.00702799,0.00699142,0.00702027,2031184903
2018-08-29 23:30:00,0.00702026,0.00702027,0.006976,0.00700857,2123728215
2018-08-30 00:30:00,0.00700856,0.007021,0.00698984,0.00699999,1616394497
2018-08-30 01:30:00,0.00699999,0.007059,0.0069896,0.00704344,1672432192
2018-08-30 02:30:00,0.00704484,0.00707,0.00702908,0.00705,1331295609
2018-08-30 03:30:00,0.0070498,0.00706695,0.007031,0.00705729,1047616408
2018-08-30 04:30:00,0.0070573,0.00706075,0.00702,0.00703122,1261560966
2018-08-30 05:30:00,0.00703321,0.00706363,0.00702911,0.00705082,692568486
2018-08-30 06:30:00,0.00705086,0.007056,0.00703111,0.0070472,1174201081
2018-08-30 07:30:00,0.0070472,0.00705284,0.00695624,0.00700392,2280614872
2018-08-30 08:30:00,0.007003,0.007023,0.00698422,0.00702218,844065804
2018-08-30 09:30:00,0.00702218,0.007024,0.006985,0.00701694,1294382957
2018-08-30 10:30:00,0.00701694,0.00701901,0.00696,0.0069665,1857898192
2018-08-30 11:30:00,0.0069665,0.00699701,0.00693,0.00698361,1547511140
2018-08-30 12:30:00,0.00698361,0.007006,0.0069641,0.00697212,1511168505
2018-08-30 13:30:00,0.00697216,0.00698508,0.00693,0.00694021,1977981171
2018-08-30 14:30:00,0.00694142,0.00695966,0.006888,0.00692003,2861432439
2018-08-30 15:30:00,0.00692003,0.006935,0.006897,0.00693444,1718190890
2018-08-30 16:30:00,0.00693111,0.0069345,0.0068395,0.00687014,2691837306
2018-08-30 17:30:00,0.00687399,0.00690547,0.0068264,0.00683149,2439522121
2018-08-30 18:30:00,0.00683048,0.0068648,0.006811,0.006846,2516602681
2018-08-30 19:30:00,0.00684523,0.00689857,0.006833,0.00687,2388420275
2018-08-30 20:30:00,0.00686999,0.0069,0.00684673,0.00686369,1812955239
2018-08-30 21:30:00,0.00686247,0.00687572,0.00683,0.00685898,1776006699
2018-08-30 22:30:00,0.00685847,0.006877,0.00685347,0.00686731,1447750594
2018-08-30 23:30:00,0.00686731,0.00686795,0.00678481,0.0068195,2567289839
2018-08-31 00:30:00,0.00681949,0.00684182,0.00680033,0.00680998,1327136712
2018-08-31 01:30:00,0.00680998,0.00694502,0.0068,0.00691601,2949114875
2018-08-31 02:30:00,0.00691601,0.00696079,0.00690914,0.00694098,1787429202
2018-08-31 03:30:00,0.00694212,0.00695599,0.006922,0.00694312,1457606082
2018-08-31 04:30:00,0.00694129,0.00699815,0.006924,0.00698484,1795087458
2018-08-31 05:30:00,0.00698484,0.00698685,0.00694583,0.00694637,1910420013
2018-08-31 06:30:00,0.00694698,0.006965,0.00692863,0.00693913,986372363
2018-08-31 07:30:00,0.00693917,0.00697,0.00692267,0.00695,1417595497
2018-08-31 08:30:00,0.00695194,0.00697837,0.00694355,0.006973,853493388
2018-08-31 09:30:00,0.006973,0.007023,0.00695544,0.00701011,1493901417
2018-08-31 10:30:00,0.00701011,0.00702,0.00698356,0.00700501,1457839803
2018-08-31 11:30:00,0.00700501,0.00700502,0.006975,0.00700312,1492077218
2018-08-31 12:30:00,0.00700312,0.00701125,0.00696015,0.00696558,1714666166
2018-08-31 13:30:00,0.00696558,0.00698483,0.00695,0.00695123,1698910046
2018-08-31 14:30:00,0.00695382,0.00696897,0.00693409,0.00695599,1712378183
2018-08-31 15:30:00,0.006956,0.006974,0.00694085,0.00695243,1086501135
2018-08-31 16:30:00,0.00695243,0.00699068,0.00695202,0.0069674,1890482492
2018-08-31 17:30:00,0.00696768,0.006975,0.006888,0.00690499,2389288493
2018-08-31 18:30:00,0.00690499,0.00693666,0.0069001,0.00693531,1172348363
2018-08-31 19:30:00,0.00693531,0.00694089,0.0069017,0.00693844,1782323573
2018-08-31 20:30:00,0.00693844,0.00699792,0.00693504,0.00696,2920502909
2018-08-31 21:30:00,0.00695952,0.006998,0.00695137,0.00698886,1633059017
2018-08-31 22:30:00,0.00698886,0.007079,0.00697499,0.00704871,2936596826
2018-08-31 23:30:00,0.00704911,0.007089,0.00702691,0.00704449,2503624679
2018-09-01 00:30:00,0.0070462,0.00706,0.007029,0.00704748,1463941290
2018-09-01 01:30:00,0.00704568,0.00706575,0.00704,0.00704871,2039563747
2018-09-01 02:30:00,0.00704995,0.00705,0.00699202,0.00702169,1770413022
2018-09-01 03:30:00,0.00702168,0.007037,0.00700906,0.00702753,826616297
2018-09-01 04:30:00,0.00702811,0.007054,0.006996,0.00701121,1314484701
2018-09-01 05:30:00,0.00701121,0.00704991,0.00700874,0.00704394,1096446414
2018-09-01 06:30:00,0.00704396,0.00706123,0.00703115,0.00703699,1583012299
2018-09-01 07:30:00,0.00703671,0.00706773,0.00703401,0.00704622,1141202699
2018-09-01 08:30:00,0.00704721,0.00707175,0.00704178,0.00706692,1244005282
2018-09-01 09:30:00,0.00706717,0.007079,0.0070398,0.00705402,1380226004
2018-09-01 10:30:00,0.00705402,0.00706009,0.00702737,0.007047,1276344209
2018-09-01 11:30:00,0.00704701,0.007055,0.007034,0.00705254,957002306
2018-09-01 12:30:00,0.00705369,0.00706794,0.00704477,0.00704699,1023347092
2018-09-01 13:30:00,0.00704698,0.007065,0.00704657,0.00706122,954725557
2018-09-01 14:30:00,0.00706234,0.0070844,0.00704998,0.00707087,1103592979
2018-09-01 15:30:00,0.00707089,0.00710351,0.0070651,0.00709973,1616860168
2018-09-01 16:30:00,0.00709986,0.00711362,0.00706656,0.00706901,1794570248
2018-09-01 17:30:00,0.00706934,0.00707135,0.007031,0.00703501,1904714009
2018-09-01 18:30:00,0.00703522,0.00706096,0.00703203,0.00706001,1661401489
2018-09-01 19:30:00,0.00706001,0.00713383,0.007038,0.00712701,2346804693
2018-09-01 20:30:00,0.00712999,0.007225,0.00712701,0.00716653,3936955529
2018-09-01 21:30:00,0.00716702,0.00722,0.00716652,0.00718699,2204211792
2018-09-01 22:30:00,0.00718699,0.00721,0.00717069,0.00719631,2294777993
2018-09-01 23:30:00,0.00719552,0.00720638,0.007188,0.00720461,1686055183
2018-09-02 00:30:00,0.00720081,0.007275,0.007198,0.00724756,2208707333
2018-09-02 01:30:00,0.00725082,0.00725818,0.007177,0.00718905,1915475524
2018-09-02 02:30:00,0.00719017,0.00721602,0.007165,0.00718752,2113869237
2018-09-02 03:30:00,0.00718753,0.007218,0.007175,0.007193,1503451371
2018-09-02 04:30:00,0.00719301,0.00721031,0.00718668,0.00720001,1375654683
2018-09-02 05:30:00,0.00720157,0.00721,0.00713434,0.00716203,1840279111
2018-09-02 06:30:00,0.00716379,0.0071721,0.007127,0.00714669,1490705714
2018-09-02 07:30:00,0.00714501,0.00717519,0.00714,0.00717385,962962943
